Type,Title,Email,DateBorrow
Book,New Book,Visitor1@York.com,2023-01-01
Vbook,Virtual Title,Visitor2@York.com,2023-02-01
Book,Test Book,null,2024-04-07
Book,Test Book,null,2024-04-07
Book,Book 0,null,2024-04-07
Book,Book 1,null,2024-04-07
Book,Book 2,null,2024-04-07
Book,Book 3,null,2024-04-07
Book,Book 4,null,2024-04-07
Book,New Book,Visitor1@York.com,2023-01-01
Vbook,Virtual Title,Visitor2@York.com,2023-02-01
Book,Test Book,null,2024-04-07
Book,Test Book,null,2024-04-07
Book,Book 0,null,2024-04-07
Book,Book 1,null,2024-04-07
Book,Book 2,null,2024-04-07
Book,Book 3,null,2024-04-07
Book,Book 4,null,2024-04-07
Book,New Book,Visitor1@York.com,2023-01-01
Vbook,Virtual Title,Visitor2@York.com,2023-02-01
Book,Test Book,null,2024-04-07
Book,Test Book,null,2024-04-07
Book,Book 0,null,2024-04-07
Book,Book 1,null,2024-04-07
Book,Book 2,null,2024-04-07
Book,Book 3,null,2024-04-07
Book,Book 4,null,2024-04-07
Book,New Book,Visitor1@York.com,2023-01-01
Vbook,Virtual Title,Visitor2@York.com,2023-02-01
Book,Test Book,null,2024-04-07
Book,Test Book,null,2024-04-07
Book,Book 0,null,2024-04-07
Book,Book 1,null,2024-04-07
Book,Book 2,null,2024-04-07
Book,Book 3,null,2024-04-07
Book,Book 4,null,2024-04-07
Book,New Book,Visitor1@York.com,2023-01-01
Vbook,Virtual Title,Visitor2@York.com,2023-02-01
Book,Test Book,null,2024-04-07
Book,Test Book,null,2024-04-07
Book,Book 0,null,2024-04-07
Book,Book 1,null,2024-04-07
Book,Book 2,null,2024-04-07
Book,Book 3,null,2024-04-07
Book,Book 4,null,2024-04-07
Book,New Book,Visitor1@York.com,2023-01-01
Vbook,Virtual Title,Visitor2@York.com,2023-02-01
Book,Test Book,null,2024-04-07
Book,Test Book,null,2024-04-07
Book,Book 0,null,2024-04-07
Book,Book 1,null,2024-04-07
Book,Book 2,null,2024-04-07
Book,Book 3,null,2024-04-07
Book,Book 4,null,2024-04-07
Book,New Book,Visitor1@York.com,2023-01-01
Vbook,Virtual Title,Visitor2@York.com,2023-02-01
Book,Test Book,null,2024-04-07
Book,Test Book,null,2024-04-07
Book,Book 0,null,2024-04-07
Book,Book 1,null,2024-04-07
Book,Book 2,null,2024-04-07
Book,Book 3,null,2024-04-07
Book,Book 4,null,2024-04-07
Book,New Book,Visitor1@York.com,2023-01-01
Vbook,Virtual Title,Visitor2@York.com,2023-02-01
Book,Test Book,null,2024-04-07
Book,Test Book,null,2024-04-07
Book,Book 0,null,2024-04-07
Book,Book 1,null,2024-04-07
Book,Book 2,null,2024-04-07
Book,Book 3,null,2024-04-07
Book,Book 4,null,2024-04-07
Book,New Book,Visitor1@York.com,2023-01-01
Vbook,Virtual Title,Visitor2@York.com,2023-02-01
Book,Test Book,null,2024-04-07
Book,Test Book,null,2024-04-07
Book,Book 0,null,2024-04-07
Book,Book 1,null,2024-04-07
Book,Book 2,null,2024-04-07
Book,Book 3,null,2024-04-07
Book,Book 4,null,2024-04-07
Book,New Book,Visitor1@York.com,2023-01-01
Vbook,Virtual Title,Visitor2@York.com,2023-02-01
Book,Test Book,null,2024-04-07
Book,Test Book,null,2024-04-07
Book,Book 0,null,2024-04-07
Book,Book 1,null,2024-04-07
Book,Book 2,null,2024-04-07
Book,Book 3,null,2024-04-07
Book,Book 4,null,2024-04-07
Book,New Book,Visitor1@York.com,2023-01-01
Vbook,Virtual Title,Visitor2@York.com,2023-02-01
Book,Test Book,null,2024-04-07
Book,Test Book,null,2024-04-07
Book,Book 0,null,2024-04-07
Book,Book 1,null,2024-04-07
Book,Book 2,null,2024-04-07
Book,Book 3,null,2024-04-07
Book,Book 4,null,2024-04-07
Book,New Book,Visitor1@York.com,2023-01-01
Vbook,Virtual Title,Visitor2@York.com,2023-02-01
Book,Test Book,null,2024-04-07
Book,Test Book,null,2024-04-07
Book,Book 0,null,2024-04-07
Book,Book 1,null,2024-04-07
Book,Book 2,null,2024-04-07
Book,Book 3,null,2024-04-07
Book,Book 4,null,2024-04-07
Book,New Book,Visitor1@York.com,2023-01-01
Vbook,Virtual Title,Visitor2@York.com,2023-02-01
Book,Test Book,null,2024-04-07
Book,Test Book,null,2024-04-07
Book,Book 0,null,2024-04-07
Book,Book 1,null,2024-04-07
Book,Book 2,null,2024-04-07
Book,Book 3,null,2024-04-07
Book,Book 4,null,2024-04-07
Book,New Book,Visitor1@York.com,2023-01-01
Vbook,Virtual Title,Visitor2@York.com,2023-02-01
Book,Test Book,null,2024-04-07
Book,Test Book,null,2024-04-07
Book,Book 0,null,2024-04-07
Book,Book 1,null,2024-04-07
Book,Book 2,null,2024-04-07
Book,Book 3,null,2024-04-07
Book,Book 4,null,2024-04-07
Book,New Book,Visitor1@York.com,2023-01-01
Vbook,Virtual Title,Visitor2@York.com,2023-02-01
Book,Test Book,null,2024-04-07
Book,Test Book,null,2024-04-07
Book,Book 0,null,2024-04-07
Book,Book 1,null,2024-04-07
Book,Book 2,null,2024-04-07
Book,Book 3,null,2024-04-07
Book,Book 4,null,2024-04-07
Book,New Book,Visitor1@York.com,2023-01-01
Vbook,Virtual Title,Visitor2@York.com,2023-02-01
Book,Test Book,null,2024-04-07
Book,Test Book,null,2024-04-07
Book,Book 0,null,2024-04-07
Book,Book 1,null,2024-04-07
Book,Book 2,null,2024-04-07
Book,Book 3,null,2024-04-07
Book,Book 4,null,2024-04-07
Book,New Book,Visitor1@York.com,2023-01-01
Vbook,Virtual Title,Visitor2@York.com,2023-02-01
Book,Test Book,null,2024-04-07
Book,Test Book,null,2024-04-07
Book,Book 0,null,2024-04-07
Book,Book 1,null,2024-04-07
Book,Book 2,null,2024-04-07
Book,Book 3,null,2024-04-07
Book,Book 4,null,2024-04-07
Book,New Book,Visitor1@York.com,2023-01-01
Vbook,Virtual Title,Visitor2@York.com,2023-02-01
Book,Test Book,null,2024-04-07
Book,Test Book,null,2024-04-07
Book,Book 0,null,2024-04-07
Book,Book 1,null,2024-04-07
Book,Book 2,null,2024-04-07
Book,Book 3,null,2024-04-07
Book,Book 4,null,2024-04-07
Book,New Book,Visitor1@York.com,2023-01-01
Vbook,Virtual Title,Visitor2@York.com,2023-02-01
Book,Test Book,null,2024-04-07
Book,Test Book,null,2024-04-07
Book,Book 0,null,2024-04-07
Book,Book 1,null,2024-04-07
Book,Book 2,null,2024-04-07
Book,Book 3,null,2024-04-07
Book,Book 4,null,2024-04-07
Book,New Book,Visitor1@York.com,2023-01-01
Vbook,Virtual Title,Visitor2@York.com,2023-02-01
Book,Test Book,null,2024-04-07
Book,Test Book,null,2024-04-07
Book,Book 0,null,2024-04-07
Book,Book 1,null,2024-04-07
Book,Book 2,null,2024-04-07
Book,Book 3,null,2024-04-07
Book,Book 4,null,2024-04-07
Book,New Book,Visitor1@York.com,2023-01-01
Vbook,Virtual Title,Visitor2@York.com,2023-02-01
Book,Test Book,null,2024-04-07
Book,Test Book,null,2024-04-07
Book,Book 0,null,2024-04-07
Book,Book 1,null,2024-04-07
Book,Book 2,null,2024-04-07
Book,Book 3,null,2024-04-07
Book,Book 4,null,2024-04-07
Book,New Book,Visitor1@York.com,2023-01-01
Vbook,Virtual Title,Visitor2@York.com,2023-02-01
Book,Test Book,null,2024-04-07
Book,Test Book,null,2024-04-07
Book,Book 0,null,2024-04-07
Book,Book 1,null,2024-04-07
Book,Book 2,null,2024-04-07
Book,Book 3,null,2024-04-07
Book,Book 4,null,2024-04-07
Book,New Book,Visitor1@York.com,2023-01-01
Vbook,Virtual Title,Visitor2@York.com,2023-02-01
Book,Test Book,null,2024-04-07
Book,Test Book,null,2024-04-07
Book,Book 0,null,2024-04-07
Book,Book 1,null,2024-04-07
Book,Book 2,null,2024-04-07
Book,Book 3,null,2024-04-07
Book,Book 4,null,2024-04-07
Book,New Book,Visitor1@York.com,2023-01-01
Vbook,Virtual Title,Visitor2@York.com,2023-02-01
Book,Test Book,null,2024-04-07
Book,Test Book,null,2024-04-07
Book,Book 0,null,2024-04-07
Book,Book 1,null,2024-04-07
Book,Book 2,null,2024-04-07
Book,Book 3,null,2024-04-07
Book,Book 4,null,2024-04-07
Book,New Book,Visitor1@York.com,2023-01-01
Vbook,Virtual Title,Visitor2@York.com,2023-02-01
Book,Test Book,null,2024-04-07
Book,Test Book,null,2024-04-07
Book,Book 0,null,2024-04-07
Book,Book 1,null,2024-04-07
Book,Book 2,null,2024-04-07
Book,Book 3,null,2024-04-07
Book,Book 4,null,2024-04-07
Book,New Book,Visitor1@York.com,2023-01-01
Vbook,Virtual Title,Visitor2@York.com,2023-02-01
Book,Test Book,null,2024-04-07
Book,Test Book,null,2024-04-07
Book,Book 0,null,2024-04-07
Book,Book 1,null,2024-04-07
Book,Book 2,null,2024-04-07
Book,Book 3,null,2024-04-07
Book,Book 4,null,2024-04-07
Book,New Book,Visitor1@York.com,2023-01-01
Vbook,Virtual Title,Visitor2@York.com,2023-02-01
Book,Test Book,null,2024-04-07
Book,Test Book,null,2024-04-07
Book,Book 0,null,2024-04-07
Book,Book 1,null,2024-04-07
Book,Book 2,null,2024-04-07
Book,Book 3,null,2024-04-07
Book,Book 4,null,2024-04-07
Book,New Book,Visitor1@York.com,2023-01-01
Vbook,Virtual Title,Visitor2@York.com,2023-02-01
Book,Test Book,null,2024-04-07
Book,Test Book,null,2024-04-07
Book,Book 0,null,2024-04-07
Book,Book 1,null,2024-04-07
Book,Book 2,null,2024-04-07
Book,Book 3,null,2024-04-07
Book,Book 4,null,2024-04-07
Book,New Book,Visitor1@York.com,2023-01-01
Vbook,Virtual Title,Visitor2@York.com,2023-02-01
Book,Test Book,null,2024-04-07
Book,Test Book,null,2024-04-07
Book,Book 0,null,2024-04-07
Book,Book 1,null,2024-04-07
Book,Book 2,null,2024-04-07
Book,Book 3,null,2024-04-07
Book,Book 4,null,2024-04-07
Book,New Book,Visitor1@York.com,2023-01-01
Vbook,Virtual Title,Visitor2@York.com,2023-02-01
Book,Test Book,null,2024-04-07
Book,Test Book,null,2024-04-07
Book,Book 0,null,2024-04-07
Book,Book 1,null,2024-04-07
Book,Book 2,null,2024-04-07
Book,Book 3,null,2024-04-07
Book,Book 4,null,2024-04-07
Book,New Book,Visitor1@York.com,2023-01-01
Vbook,Virtual Title,Visitor2@York.com,2023-02-01
Book,Test Book,null,2024-04-07
Book,Test Book,null,2024-04-07
Book,Book 0,null,2024-04-07
Book,Book 1,null,2024-04-07
Book,Book 2,null,2024-04-07
Book,Book 3,null,2024-04-07
Book,Book 4,null,2024-04-07
Book,New Book,Visitor1@York.com,2023-01-01
Vbook,Virtual Title,Visitor2@York.com,2023-02-01
Book,Test Book,null,2024-04-07
Book,Test Book,null,2024-04-07
Book,Book 0,null,2024-04-07
Book,Book 1,null,2024-04-07
Book,Book 2,null,2024-04-07
Book,Book 3,null,2024-04-07
Book,Book 4,null,2024-04-07
Book,New Book,Visitor1@York.com,2023-01-01
Vbook,Virtual Title,Visitor2@York.com,2023-02-01
Book,Test Book,null,2024-04-07
Book,Test Book,null,2024-04-07
Book,Book 0,null,2024-04-07
Book,Book 1,null,2024-04-07
Book,Book 2,null,2024-04-07
Book,Book 3,null,2024-04-07
Book,Book 4,null,2024-04-07
Book,New Book,Visitor1@York.com,2023-01-01
Vbook,Virtual Title,Visitor2@York.com,2023-02-01
Book,Test Book,null,2024-04-07
Book,Test Book,null,2024-04-07
Book,Book 0,null,2024-04-07
Book,Book 1,null,2024-04-07
Book,Book 2,null,2024-04-07
Book,Book 3,null,2024-04-07
Book,Book 4,null,2024-04-07
Book,New Book,Visitor1@York.com,2023-01-01
Book,The Lord of the Rings,sth@gmail.com,2024-04-07
Vbook,Virtual Title,Visitor2@York.com,2023-02-01
Book,Test Book,null,2024-04-07
Unews,WSJ,sth@gmail.com,2024-03-31
Book,Test Book,null,2024-04-07
Book,Book 0,null,2024-04-07
Book,Book 1,null,2024-04-07
Book,Book 2,null,2024-04-07
Book,Book 3,null,2024-04-07
Book,Book 4,null,2024-04-07
